link,text,date,no_likes,no_tweets,sentiment
https://twitter.com/thonwingp/status/1747463927368417756#m,"Finance is the final, epic frontier of China’s four-decade-old reform & opening up program.  Beijing has long kept its financial markets relatively closed. It worried that if the West’s money giants were allowed free rein, they would destabilize this critical area of the Chinese economy -- deliberately or otherwise. After all, as capitalism’s ultimate icons, Western players dominate global finance today.  Finally, however, China’s leaders seem ready to take on the challenge. At a meeting attended by the entire Politburo Standing Committee, Xi Jinping announced a preliminary plan for the country to vault into the top ranks of world financial powers.  Details are sketchy at this early stage. But a core feature is that the Chinese model of finance would be different from the Western paradigm in at least one critical aspect. While the West’s system is based on fiat money and financialization, China’s will be built on the real economy -- the nation’s strong suit as the world’s industrial and trading superpower.  Watch the space. The Chinese may have launched yet another globally transformative initiative. Western elites be watching closely -- with both anticipation and trepidation.  “President Xi Jinping on Tuesday laid out a concrete definition for how China would become a financial superpower and called its system ‘distinct from Western models’, two months after the goal was presented at the central financial work conference…  “ ‘A financial superpower should be based on a strong economic foundation,’ Xi was quoted by state outlet Xinhua as saying. ‘It must have world-leading economic, technological and comprehensive national strength’…  “Major differences from the Western models, Xi said, include the Communist Party’s leadership and the emphasis on financing support for the real economy. He also stressed fundamentals, saying a strong currency, central bank, financial institutions both domestic and international are key to superpower status, as well as strong supervision and talent.”  https://www.scmp.com/economy/china-economy/article/3248669/chinas-xi-jinping-lays-out-road-map-becoming-financial-superpower-warns-risk-can-throw-efforts-track","Jan 17, 2024 · 3:40 AM UTC",484,24,0.9753
https://twitter.com/santu26/status/1749308854297579802#m,Boss do you even know and understand data ? Kya bakwaas hai. Have a look at financial markets and country's branding!  You are crying hard because you cannot see the majoritarian United. Simple !,"Jan 22, 2024 · 5:51 AM UTC",1,0,-0.3147
https://twitter.com/ProfitTradingUS/status/1749308810747932934#m,"South Korea to make financial markets more attractive, regulator says https://www.investing.com/news/stock-market-news/south-korea-to-make-financial-markets-more-attractive-regulator-says-3279120?utm_source=dlvr.it&utm_medium=twitter Follow for more #news #Breaking #StockMarketNews","Jan 22, 2024 · 5:51 AM UTC",0,0,0.4927
https://twitter.com/PiQCommentary/status/1749308018368323918#m,💡 Capital Flows  - Macroeconomics and financial markets   Trades: Putting Up Risk / Catalysts This Week  via @HarksterHQ on PiQsuite.com/Suite https://ift.tt/fyDhQ5W,"Jan 22, 2024 · 5:48 AM UTC",0,0,-0.2732
https://twitter.com/RSSNEWSUPDATE/status/1749307849732194332#m,"South Korea to make financial markets more attractive, regulator says  https://newsjunction.xyz/?p=39595&feed_id=21636","Jan 22, 2024 · 5:47 AM UTC",0,0,0.4927
https://twitter.com/santu26/status/1749307542537433582#m,"Branding of country like never before , financial markets at their peak and literacy rate on an enhancement. Opportunities galore. Cry man cry !","Jan 22, 2024 · 5:46 AM UTC",0,0,-0.3382
https://twitter.com/ReutersAsia/status/1749307177448206653#m,"South Korea to make financial markets more attractive, regulator says reut.rs/3vTDiSE","Jan 22, 2024 · 5:45 AM UTC",1,0,0.4927
https://twitter.com/PiQSuite/status/1749305321133093345#m,"⚠️  SOUTH KOREA TO MAKE FINANCIAL MARKETS MORE ATTRACTIVE, REGULATOR SAYS (Reuters)    South Korea will take steps to make its financial markets more investor friendly and attractive to foreigners, the financial regulator said on Monday.  The comments by vice chairman of the Financial Services Commission (FSC), Kim So-young, came at a meeting with foreign financial firms in Seoul to discuss ways of helping them expand business, in the wake of November's ban on short-selling.  ""The government will make various efforts to globalise the financial industry, especially to build a more favourable environment for foreign financial firms,"" Kim said.....    Full Story via the link in the Post below 👇","Jan 22, 2024 · 5:37 AM UTC",6,1,0.8987
https://twitter.com/PiQSuite/status/1749305384802644039#m,"⚠️  SOUTH KOREA TO MAKE FINANCIAL MARKETS MORE ATTRACTIVE, REGULATOR SAYS  Full Story → https://PiQSuite.com/reuters/south-korea-to-make-financial-markets-more-attractive-regulator-says","Jan 22, 2024 · 5:37 AM UTC",1,0,0.6867
https://twitter.com/kontarOP/status/1749303334526386646#m,"As PMx @anwaribrahim continuously making unsubstantiated statements at all events with the intent to disparage & paint perceived enemies black, financial markets certainly reckon PM statements' ureliable, not valid. @business is assessing just like MoF after May2018. USD/myr 4.72","Jan 22, 2024 · 5:29 AM UTC",0,1,-0.3182
https://twitter.com/BitcoinCables/status/1749302364576604162#m,Investors can now access Bitcoin through approved ETFs. Four popular options with larger portfolios and more trading activity emerged. 🚀📈 #BitcoinETF #Crypto #Investing #FinancialMarkets https://finance.yahoo.com/news/time-choose-bitcoin-etfs-stand-142100661.html,"Jan 22, 2024 · 5:25 AM UTC",0,1,0.6808
https://twitter.com/MilkshakesPod/status/1749060923514667246#m,Can the Magnificent 7 carry the torch for a 2nd year in a row or are they already priced for perfection?  @SantiagoAuFund and @JonKutsmeda discuss the pitfalls of being a dare devil in financial markets on the latest @MilkshakesPod.  https://youtu.be/6nZse23FrGo,"Jan 21, 2024 · 1:26 PM UTC",31,10,0.4939
https://twitter.com/RudyHavenstein/status/1379562093129691140#m,"""There's no better way to launder money and to get excess wealth than excess leverage in financial markets."" - Cohodes","Apr 6, 2021 · 10:30 PM UTC",63,2,0.5994
https://twitter.com/FtnMarkets/status/1749300947959103622#m,"Dive into a community that understands trading as an art form. FTN Markets provides the palette for your financial artistry, blending innovative tools with strategic brilliance. Paint your path to success in the dynamic landscape of financial markets.","Jan 22, 2024 · 5:20 AM UTC",0,1,0.9201
https://twitter.com/smarttrade005/status/1749296923331244226#m,"what is technical analysis?  thread  Technical analysis is a method used in financial markets, including the stock market, to evaluate and forecast price movements by analyzing historical price charts and trading volumes. It is based on the premise that historical price and volume data can help predict future price movements, and it focuses on identifying patterns, trends, and potential turning points in the market. #StockMarket #technicalanalysis","Jan 22, 2024 · 5:04 AM UTC",2,1,0.4019
https://twitter.com/OptimusCapital1/status/1749288803913842863#m,Financial Markets Update  #PSX #Index #Investments #Stocks #Trading #RDA #RoshanDigitalAccountigital #Commodities #Gold #Dollar #Crudeoil,"Jan 22, 2024 · 4:32 AM UTC",0,3,0.0
https://twitter.com/TomTomerson/status/1749286407066022200#m,"Think about the most frugal, penny pinching person you know who also didn't get along well with others but it was never their fault. Now imagine it was a GROUP and they controlled your media, financial markets, and news.","Jan 22, 2024 · 4:22 AM UTC",1,0,0.357
https://twitter.com/Nathanor582613/status/1749284523106247049#m,Their financial markets have been in trouble for most of the last tear; it isnt cause of Trump.,"Jan 22, 2024 · 4:15 AM UTC",1,0,-0.4019
https://twitter.com/ASX/status/1749283079548780985#m,"Discover the futures of ASX Environmental Futures.   In 2024, ASX intends to list three Futures contracts. Join our Environmental Futures community today:  https://www.asx.com.au/markets/trade-our-derivatives-market/futures-market/join-environmental-futures-community","Jan 22, 2024 · 4:09 AM UTC",0,0,0.296
https://twitter.com/PaulusGreatus/status/1748943256476414131#m,$MMTLP It's time to reel in some of the authority the #SEC enjoys.  They are inept in regulating the Financial Markets.  It's time to remove #FINRA's SRO Status as they have consistently demonstrated their incompetence and corruption!,"Jan 21, 2024 · 5:39 AM UTC",156,5,0.1511
https://twitter.com/apmmarket/status/1749282245821784330#m,Market Buzz: Unveiling This Week's Economic News! 🌐💹  #AxelPrivateMarket #MarketUpdate #InvestmentInsights #FinancialNews #FinancialNews  Risk Warning: Trading on financial markets carries risks.,"Jan 22, 2024 · 4:06 AM UTC",0,0,-0.7088
https://twitter.com/imadityaranjan/status/1749282129513480469#m,"📚 Continuous Learning:  The world of investing is dynamic. Stay informed, keep learning, and adjust your strategy as needed. A well-informed investor is better equipped to navigate the ever-changing landscape of financial markets.","Jan 22, 2024 · 4:05 AM UTC",0,1,0.6705
https://twitter.com/CFxliquidity/status/1749280730633376058#m,"Dive into the world of leverage and margin, exploring how Corefx Liquidity empowers traders to amplify their potential and seize opportunities in the financial markets.  https://corefxliquidity.com/ Email: support@corefxliquidity.com  #corefxonline #corefxtrader #corefxtrading","Jan 22, 2024 · 4:00 AM UTC",0,1,0.3818
https://twitter.com/mikeyap_/status/1749279261624770919#m,"👉 AI is no longer the buzzword it used to be; it's the core driver of efficiencies across industries. From natural language processing enhancing customer service to algorithmic trading revolutionizing financial markets, AI is the powerhouse of modern tech startups.","Jan 22, 2024 · 3:54 AM UTC",0,1,0.4404
https://twitter.com/Rocket21funding/status/1748736523493667223#m,"Elevate your trading expertise with Rocket21! 📊 Join our community, enhance your strategies, and prepare for the dynamic world of financial markets. 🚀 Master your skills and conquer the trading arena with confidence! #TradingMastery #Rocket21","Jan 20, 2024 · 3:57 PM UTC",23,2,0.8264
https://twitter.com/1MarketsWarrior/status/1749274191436620163#m,“Valuation” has ceased to be any type of catalyst a long time ago.,"Jan 22, 2024 · 3:34 AM UTC",4,1,0.0
https://twitter.com/reyvasquez73/status/1749273763915375097#m,"diversified their portfolios and have assets less exposed to the Chinese economy could experience fewer negative impacts on their investments.  However, it is important to note that financial markets are complex and conditions can change quickly, so any investment strategy","Jan 22, 2024 · 3:32 AM UTC",0,1,-0.2975
https://twitter.com/PublicTVEnglish/status/1749271124633178258#m,Indian stock exchanges shut today for Ayodhya Ram Temple Pran Pratistha https://english.publictv.in/indian-stock-exchanges-shut-today-for-ayodhya-ram-temple-pran-pratistha/ #Indianstock #business #AyodhyaRamMandir #PranPratishta #Ayodhya #holiday #FinancialMarkets,"Jan 22, 2024 · 3:21 AM UTC",1,1,0.0
https://twitter.com/mainawatanabe/status/1749270743798460850#m,Or you can easily lose it  five losing streaks which is more than  common in the  financial markets....clown,"Jan 22, 2024 · 3:20 AM UTC",0,0,-0.4404
https://twitter.com/aurelian_costel/status/1749270512461607348#m,Financial markets live https://www.teletrader.com/pyongyang-defense-ability-boost-is-justifiable/news/details/61306116 via @TeleTrader,"Jan 22, 2024 · 3:19 AM UTC",0,0,0.0
https://twitter.com/aurelian_costel/status/1749270318160519649#m,Financial markets live https://www.teletrader.com/asia-mixed-after-pboc-holds-rates/news/details/61306114 via @TeleTrader,"Jan 22, 2024 · 3:18 AM UTC",0,0,0.0
https://twitter.com/moneynbankingch/status/1749265269070143603#m,"กลุ่มงานตลาดการเงิน ธนาคารไทยพาณิชย์ ประเมินค่าเงินบาทวันนี้เคลื่อนไหวในกรอบ 35.35-35.60 บาท/ดอลลาร์  ข้อมูลจาก : SCB Financial Markets, สำนักข่าวอินโฟเควสท์  #เงินบาท #ค่าเงินบาท #สกุลเงิน #อัตราแลกเปลี่ยน #ค่าเงิน","Jan 22, 2024 · 2:58 AM UTC",3,1,0.0
https://twitter.com/aurelian_costel/status/1749269830778151122#m,Financial markets live https://www.teletrader.com/macy-s-shuts-down-5-8b-takeover-proposal/news/details/61306039 via @TeleTrader,"Jan 22, 2024 · 3:16 AM UTC",0,0,0.0
https://twitter.com/aurelian_costel/status/1749269681637142565#m,Financial markets live https://www.teletrader.com/pboc-keeps-interest-rates-unchanged/news/details/61306027 via @TeleTrader,"Jan 22, 2024 · 3:16 AM UTC",0,0,0.0
